11	1	B	61314	.	N2	Water	0	61314	4	.	0	.
11	1	B	61314	.	N2	Water	0	61314	4	.	0	.
11	1	B	61314	.	N2	Water	0	61314	4	.	0	.
11	1	B	61314	.	N2	Water	0	61314	4	.	0	.
11	1	B	61314	.	N2	Water	0	61314	4	.	0	.
11	1	B	61314	.	N2	Water	0	61314	4	.	0	.
11	1	B	61314	.	N2	Water	0	61314	4	.	0	.
11	1	B	61314	.	N2	Water	0	61314	4	.	0	.
11	1	B	61314	.	N2	Water	0	61314	4	.	0	.
11	1	B	61314	.	N2	Water	0	61314	4	.	0	.
11	1	B	61314	.	N2	Water	0	61314	4	.	0	.
11	1	B	61314	.	N2	Water	0	61314	4	.	0	.
11	1	B	61314	.	N2	Water	0	61314	4	.	0	.
11	1	C	61314	.	N2	Water	0	61314	10	4	.	10
11	1	C	61314	.	N2	Water	0	61314	10	7	0	10
11	1	C	61314	.	N2	Water	0	61314	10	11	2	8
11	1	C	61314	.	N2	Water	0	61314	10	13	2	6
11	1	C	61314	.	N2	Water	0	61314	10	17	2	4
11	1	C	61314	.	N2	Water	0	61314	10	21	4	0
11	1	C	61314	.	N2	Water	0	61314	10	26	0	0
11	1	C	61314	.	N2	Water	0	61314	10	31	0	0
11	1	C	61314	.	N2	Water	0	61314	10	.	0	.
11	1	C	61314	.	N2	Water	0	61314	10	.	0	.
11	1	C	61314	.	N2	Water	0	61314	10	.	0	.
11	1	C	61314	.	N2	Water	0	61314	10	.	0	.
11	1	C	61314	.	N2	Water	0	61314	10	.	0	.
11	1	C	61314	.	N2	Water	0	61314	10	.	0	.
11	1	C	61314	.	N2	Water	0	61314	10	.	0	.
11	1	C	61314	.	N2	Water	0	61314	10	.	0	.
11	1	C	61314	.	N2	Water	0	61314	10	.	0	.
11	1	C	61314	.	N2	Water	0	61314	10	.	0	.
11	1	C	61314	.	N2	Water	0	61314	10	.	0	.
11	1	C	61314	.	N2	Water	0	61314	10	.	0	.
11	1	C	61314	.	N2	Water	0	61314	10	.	0	.
11	1	C	61314	.	N2	Water	0	61314	10	.	0	.
11	1	C	61314	.	N2	Water	0	61314	10	.	0	.
11	1	C	61314	.	N2	Water	0	61314	10	.	0	.
11	1	C	61314	.	N2	Water	0	61314	10	.	0	.
11	1	C	61314	.	N2	Water	0	61314	10	.	0	.
11	1	C	61314	.	N2	Water	0	61314	10	.	0	.
11	1	C	61314	.	N2	Water	0	61314	10	.	0	.
11	1	D	61314	.	N2	Water	0	61314	12	4	.	12
11	1	D	61314	.	N2	Water	0	61314	12	7	0	12
11	1	D	61314	.	N2	Water	0	61314	12	11	2	10
11	1	D	61314	.	N2	Water	0	61314	12	13	1	9
11	1	D	61314	.	N2	Water	0	61314	12	17	6	3
11	1	D	61314	.	N2	Water	0	61314	12	21	3	0
11	1	D	61314	.	N2	Water	0	61314	12	26	0	0
11	1	D	61314	.	N2	Water	0	61314	12	31	0	0
11	1	D	61314	.	N2	Water	0	61314	12	.	0	.
11	1	D	61314	.	N2	Water	0	61314	12	.	0	.
11	1	D	61314	.	N2	Water	0	61314	12	.	0	.
11	1	D	61314	.	N2	Water	0	61314	12	.	0	.
11	1	D	61314	.	N2	Water	0	61314	12	.	0	.
11	1	D	61314	.	N2	Water	0	61314	12	.	0	.
11	1	D	61314	.	N2	Water	0	61314	12	.	0	.
11	1	D	61314	.	N2	Water	0	61314	12	.	0	.
11	1	D	61314	.	N2	Water	0	61314	12	.	0	.
11	1	D	61314	.	N2	Water	0	61314	12	.	0	.
11	1	D	61314	.	N2	Water	0	61314	12	.	0	.
11	1	D	61314	.	N2	Water	0	61314	12	.	0	.
11	1	D	61314	.	N2	Water	0	61314	12	.	0	.
11	1	D	61314	.	N2	Water	0	61314	12	.	0	.
11	1	D	61314	.	N2	Water	0	61314	12	.	0	.
11	1	D	61314	.	N2	Water	0	61314	12	.	0	.
11	1	D	61314	.	N2	Water	0	61314	12	.	0	.
11	1	D	61314	.	N2	Water	0	61314	12	.	0	.
11	1	D	61314	.	N2	Water	0	61314	12	.	0	.
11	1	D	61314	.	N2	Water	0	61314	12	.	0	.
11	1	E	61314	.	N2	Water	0	61314	10	4	.	10
11	1	E	61314	.	N2	Water	0	61314	10	7	0	10
11	1	E	61314	.	N2	Water	0	61314	10	11	2	8
11	1	E	61314	.	N2	Water	0	61314	10	13	2	6
11	1	E	61314	.	N2	Water	0	61314	10	17	3	3
11	1	E	61314	.	N2	Water	0	61314	10	21	3	0
11	1	E	61314	.	N2	Water	0	61314	10	26	0	0
11	1	E	61314	.	N2	Water	0	61314	10	31	0	0
11	1	E	61314	.	N2	Water	0	61314	10	.	0	.
11	1	E	61314	.	N2	Water	0	61314	10	.	0	.
11	1	E	61314	.	N2	Water	0	61314	10	.	0	.
11	1	E	61314	.	N2	Water	0	61314	10	.	0	.
11	1	E	61314	.	N2	Water	0	61314	10	.	0	.
11	1	E	61314	.	N2	Water	0	61314	10	.	0	.
11	1	E	61314	.	N2	Water	0	61314	10	.	0	.
11	1	E	61314	.	N2	Water	0	61314	10	.	0	.
11	1	E	61314	.	N2	Water	0	61314	10	.	0	.
11	1	E	61314	.	N2	Water	0	61314	10	.	0	.
11	1	E	61314	.	N2	Water	0	61314	10	.	0	.
11	1	E	61314	.	N2	Water	0	61314	10	.	0	.
11	1	E	61314	.	N2	Water	0	61314	10	.	0	.
11	1	E	61314	.	N2	Water	0	61314	10	.	0	.
11	1	E	61314	.	N2	Water	0	61314	10	.	0	.
11	1	E	61314	.	N2	Water	0	61314	10	.	0	.
11	1	E	61314	.	N2	Water	0	61314	10	.	0	.
11	1	E	61314	.	N2	Water	0	61314	10	.	0	.
11	1	E	61314	.	N2	Water	0	61314	10	.	0	.
11	1	E	61314	.	N2	Water	0	61314	10	.	0	.
11	1	F	61314	.	N2	Water	0	61314	6	4	.	6
11	1	F	61314	.	N2	Water	0	61314	6	7	0	6
11	1	F	61314	.	N2	Water	0	61314	6	11	1	5
11	1	F	61314	.	N2	Water	0	61314	6	13	2	3
11	1	F	61314	.	N2	Water	0	61314	6	17	2	1
11	1	F	61314	.	N2	Water	0	61314	6	21	1	0
11	1	F	61314	.	N2	Water	0	61314	6	26	0	0
11	1	F	61314	.	N2	Water	0	61314	6	31	0	0
11	1	F	61314	.	N2	Water	0	61314	6	.	0	.
11	1	F	61314	.	N2	Water	0	61314	6	.	0	.
11	1	F	61314	.	N2	Water	0	61314	6	.	0	.
11	1	F	61314	.	N2	Water	0	61314	6	.	0	.
11	1	F	61314	.	N2	Water	0	61314	6	.	0	.
11	1	F	61314	.	N2	Water	0	61314	6	.	0	.
11	1	F	61314	.	N2	Water	0	61314	6	.	0	.
11	1	F	61314	.	N2	Water	0	61314	6	.	0	.
11	1	F	61314	.	N2	Water	0	61314	6	.	0	.
11	1	F	61314	.	N2	Water	0	61314	6	.	0	.
11	1	F	61314	.	N2	Water	0	61314	6	.	0	.
11	1	F	61314	.	N2	Water	0	61314	6	.	0	.
11	1	F	61314	.	N2	Water	0	61314	6	.	0	.
11	1	F	61314	.	N2	Water	0	61314	6	.	0	.
11	1	F	61314	.	N2	Water	0	61314	6	.	0	.
11	1	F	61314	.	N2	Water	0	61314	6	.	0	.
11	1	F	61314	.	N2	Water	0	61314	6	.	0	.
11	1	F	61314	.	N2	Water	0	61314	6	.	0	.
11	1	F	61314	.	N2	Water	0	61314	6	.	0	.
11	1	F	61314	.	N2	Water	0	61314	6	.	0	.
11	1	G	61314	.	N2	Water	0	61314	3	4	.	3
11	1	G	61314	.	N2	Water	0	61314	3	7	0	3
11	1	G	61314	.	N2	Water	0	61314	3	11	1	2
11	1	G	61314	.	N2	Water	0	61314	3	13	0	2
11	1	G	61314	.	N2	Water	0	61314	3	17	1	1
11	1	G	61314	.	N2	Water	0	61314	3	21	1	0
11	1	G	61314	.	N2	Water	0	61314	3	26	0	0
11	1	G	61314	.	N2	Water	0	61314	3	31	0	0
11	1	G	61314	.	N2	Water	0	61314	3	.	0	.
11	1	G	61314	.	N2	Water	0	61314	3	.	0	.
11	1	G	61314	.	N2	Water	0	61314	3	.	0	.
11	1	G	61314	.	N2	Water	0	61314	3	.	0	.
11	1	G	61314	.	N2	Water	0	61314	3	.	0	.
11	1	G	61314	.	N2	Water	0	61314	3	.	0	.
11	1	G	61314	.	N2	Water	0	61314	3	.	0	.
11	1	G	61314	.	N2	Water	0	61314	3	.	0	.
11	1	G	61314	.	N2	Water	0	61314	3	.	0	.
11	1	G	61314	.	N2	Water	0	61314	3	.	0	.
11	1	G	61314	.	N2	Water	0	61314	3	.	0	.
11	1	G	61314	.	N2	Water	0	61314	3	.	0	.
11	1	G	61314	.	N2	Water	0	61314	3	.	0	.
11	1	G	61314	.	N2	Water	0	61314	3	.	0	.
11	1	G	61314	.	N2	Water	0	61314	3	.	0	.
11	1	G	61314	.	N2	Water	0	61314	3	.	0	.
11	1	G	61314	.	N2	Water	0	61314	3	.	0	.
11	1	G	61314	.	N2	Water	0	61314	3	.	0	.
11	1	G	61314	.	N2	Water	0	61314	3	.	0	.
11	1	G	61314	.	N2	Water	0	61314	3	.	0	.
11	1	H	61314	.	N2	Water	0	61314	8	4	.	8
11	1	H	61314	.	N2	Water	0	61314	8	7	0	8
11	1	H	61314	.	N2	Water	0	61314	8	11	1	7
11	1	H	61314	.	N2	Water	0	61314	8	13	3	4
11	1	H	61314	.	N2	Water	0	61314	8	17	1	3
11	1	H	61314	.	N2	Water	0	61314	8	21	2	1
11	1	H	61314	.	N2	Water	0	61314	8	26	1	0
11	1	H	61314	.	N2	Water	0	61314	8	31	0	0
11	1	H	61314	.	N2	Water	0	61314	8	.	0	.
11	1	H	61314	.	N2	Water	0	61314	8	.	0	.
11	1	H	61314	.	N2	Water	0	61314	8	.	0	.
11	1	H	61314	.	N2	Water	0	61314	8	.	0	.
11	1	H	61314	.	N2	Water	0	61314	8	.	0	.
11	1	H	61314	.	N2	Water	0	61314	8	.	0	.
11	1	H	61314	.	N2	Water	0	61314	8	.	0	.
11	1	H	61314	.	N2	Water	0	61314	8	.	0	.
11	1	H	61314	.	N2	Water	0	61314	8	.	0	.
11	1	H	61314	.	N2	Water	0	61314	8	.	0	.
11	1	H	61314	.	N2	Water	0	61314	8	.	0	.
11	1	H	61314	.	N2	Water	0	61314	8	.	0	.
11	1	H	61314	.	N2	Water	0	61314	8	.	0	.
11	1	H	61314	.	N2	Water	0	61314	8	.	0	.
11	1	H	61314	.	N2	Water	0	61314	8	.	0	.
11	1	H	61314	.	N2	Water	0	61314	8	.	0	.
11	1	H	61314	.	N2	Water	0	61314	8	.	0	.
11	1	H	61314	.	N2	Water	0	61314	8	.	0	.
11	1	H	61314	.	N2	Water	0	61314	8	.	0	.
11	1	H	61314	.	N2	Water	0	61314	8	.	0	.
11	2	A	61314	.	N2	Water	0	61314	6	4	.	6
11	2	A	61314	.	N2	Water	0	61314	6	7	0	6
11	2	A	61314	.	N2	Water	0	61314	6	11	0	6
11	2	A	61314	.	N2	Water	0	61314	6	13	1	5
11	2	A	61314	.	N2	Water	0	61314	6	17	2	3
11	2	A	61314	.	N2	Water	0	61314	6	21	2	1
11	2	A	61314	.	N2	Water	0	61314	6	26	1	0
11	2	A	61314	.	N2	Water	0	61314	6	31	0	0
11	2	A	61314	.	N2	Water	0	61314	6	.	0	.
11	2	A	61314	.	N2	Water	0	61314	6	.	0	.
11	2	A	61314	.	N2	Water	0	61314	6	.	0	.
11	2	A	61314	.	N2	Water	0	61314	6	.	0	.
11	2	A	61314	.	N2	Water	0	61314	6	.	0	.
11	2	A	61314	.	N2	Water	0	61314	6	.	0	.
11	2	A	61314	.	N2	Water	0	61314	6	.	0	.
11	2	A	61314	.	N2	Water	0	61314	6	.	0	.
11	2	A	61314	.	N2	Water	0	61314	6	.	0	.
11	2	A	61314	.	N2	Water	0	61314	6	.	0	.
11	2	A	61314	.	N2	Water	0	61314	6	.	0	.
11	2	A	61314	.	N2	Water	0	61314	6	.	0	.
11	2	A	61314	.	N2	Water	0	61314	6	.	0	.
11	2	A	61314	.	N2	Water	0	61314	6	.	0	.
11	2	A	61314	.	N2	Water	0	61314	6	.	0	.
11	2	A	61314	.	N2	Water	0	61314	6	.	0	.
11	2	A	61314	.	N2	Water	0	61314	6	.	0	.
11	2	A	61314	.	N2	Water	0	61314	6	.	0	.
11	2	A	61314	.	N2	Water	0	61314	6	.	0	.
11	2	A	61314	.	N2	Water	0	61314	6	.	0	.
11	2	B	61314	.	N2	Water	0	61314	12	4	.	12
11	2	B	61314	.	N2	Water	0	61314	12	7	0	12
11	2	B	61314	.	N2	Water	0	61314	12	11	6	6
11	2	B	61314	.	N2	Water	0	61314	12	13	2	4
11	2	B	61314	.	N2	Water	0	61314	12	17	1	3
11	2	B	61314	.	N2	Water	0	61314	12	21	3	0
11	2	B	61314	.	N2	Water	0	61314	12	26	0	0
11	2	B	61314	.	N2	Water	0	61314	12	31	0	0
11	2	B	61314	.	N2	Water	0	61314	12	.	0	.
11	2	B	61314	.	N2	Water	0	61314	12	.	0	.
11	2	B	61314	.	N2	Water	0	61314	12	.	0	.
11	2	B	61314	.	N2	Water	0	61314	12	.	0	.
11	2	B	61314	.	N2	Water	0	61314	12	.	0	.
11	2	B	61314	.	N2	Water	0	61314	12	.	0	.
11	2	B	61314	.	N2	Water	0	61314	12	.	0	.
11	2	B	61314	.	N2	Water	0	61314	12	.	0	.
11	2	B	61314	.	N2	Water	0	61314	12	.	0	.
11	2	B	61314	.	N2	Water	0	61314	12	.	0	.
11	2	B	61314	.	N2	Water	0	61314	12	.	0	.
11	2	B	61314	.	N2	Water	0	61314	12	.	0	.
11	2	B	61314	.	N2	Water	0	61314	12	.	0	.
11	2	B	61314	.	N2	Water	0	61314	12	.	0	.
11	2	B	61314	.	N2	Water	0	61314	12	.	0	.
11	2	B	61314	.	N2	Water	0	61314	12	.	0	.
11	2	B	61314	.	N2	Water	0	61314	12	.	0	.
11	2	B	61314	.	N2	Water	0	61314	12	.	0	.
11	2	B	61314	.	N2	Water	0	61314	12	.	0	.
11	2	B	61314	.	N2	Water	0	61314	12	.	0	.
11	2	C	61314	.	N2	Water	0	61314	4	4	.	4
11	2	C	61314	.	N2	Water	0	61314	4	7	1	3
11	2	C	61314	.	N2	Water	0	61314	4	11	0	3
11	2	C	61314	.	N2	Water	0	61314	4	13	1	2
11	2	C	61314	.	N2	Water	0	61314	4	17	1	1
11	2	C	61314	.	N2	Water	0	61314	4	21	1	0
11	2	C	61314	.	N2	Water	0	61314	4	26	0	0
11	2	C	61314	.	N2	Water	0	61314	4	31	0	0
11	2	C	61314	.	N2	Water	0	61314	4	.	0	.
11	2	C	61314	.	N2	Water	0	61314	4	.	0	.
11	2	C	61314	.	N2	Water	0	61314	4	.	0	.
11	2	C	61314	.	N2	Water	0	61314	4	.	0	.
11	2	C	61314	.	N2	Water	0	61314	4	.	0	.
11	2	C	61314	.	N2	Water	0	61314	4	.	0	.
11	2	C	61314	.	N2	Water	0	61314	4	.	0	.
11	2	C	61314	.	N2	Water	0	61314	4	.	0	.
11	2	C	61314	.	N2	Water	0	61314	4	.	0	.
11	2	C	61314	.	N2	Water	0	61314	4	.	0	.
11	2	C	61314	.	N2	Water	0	61314	4	.	0	.
11	2	C	61314	.	N2	Water	0	61314	4	.	0	.
11	2	C	61314	.	N2	Water	0	61314	4	.	0	.
11	2	C	61314	.	N2	Water	0	61314	4	.	0	.
11	2	C	61314	.	N2	Water	0	61314	4	.	0	.
11	2	C	61314	.	N2	Water	0	61314	4	.	0	.
11	2	C	61314	.	N2	Water	0	61314	4	.	0	.
11	2	C	61314	.	N2	Water	0	61314	4	.	0	.
11	2	C	61314	.	N2	Water	0	61314	4	.	0	.
11	2	C	61314	.	N2	Water	0	61314	4	.	0	.
11	2	D	61314	.	N2	Water	0	61314	11	4	.	11
11	2	D	61314	.	N2	Water	0	61314	11	7	1	10
11	2	D	61314	.	N2	Water	0	61314	11	11	2	8
11	2	D	61314	.	N2	Water	0	61314	11	13	0	8
11	2	D	61314	.	N2	Water	0	61314	11	17	2	6
11	2	D	61314	.	N2	Water	0	61314	11	21	5	1
11	2	D	61314	.	N2	Water	0	61314	11	26	1	0
11	2	D	61314	.	N2	Water	0	61314	11	31	0	0
11	2	D	61314	.	N2	Water	0	61314	11	.	0	.
11	2	D	61314	.	N2	Water	0	61314	11	.	0	.
11	2	D	61314	.	N2	Water	0	61314	11	.	0	.
11	2	D	61314	.	N2	Water	0	61314	11	.	0	.
11	2	D	61314	.	N2	Water	0	61314	11	.	0	.
11	2	D	61314	.	N2	Water	0	61314	11	.	0	.
11	2	D	61314	.	N2	Water	0	61314	11	.	0	.
11	2	D	61314	.	N2	Water	0	61314	11	.	0	.
11	2	D	61314	.	N2	Water	0	61314	11	.	0	.
11	2	D	61314	.	N2	Water	0	61314	11	.	0	.
11	2	D	61314	.	N2	Water	0	61314	11	.	0	.
11	2	D	61314	.	N2	Water	0	61314	11	.	0	.
11	2	D	61314	.	N2	Water	0	61314	11	.	0	.
11	2	D	61314	.	N2	Water	0	61314	11	.	0	.
11	2	D	61314	.	N2	Water	0	61314	11	.	0	.
11	2	D	61314	.	N2	Water	0	61314	11	.	0	.
11	2	D	61314	.	N2	Water	0	61314	11	.	0	.
11	2	D	61314	.	N2	Water	0	61314	11	.	0	.
11	2	D	61314	.	N2	Water	0	61314	11	.	0	.
11	2	D	61314	.	N2	Water	0	61314	11	.	0	.
11	2	E	61314	.	N2	Water	0	61314	10	4	.	9
11	2	E	61314	.	N2	Water	0	61314	10	7	1	8
11	2	E	61314	.	N2	Water	0	61314	10	11	1	7
11	2	E	61314	.	N2	Water	0	61314	10	13	0	7
11	2	E	61314	.	N2	Water	0	61314	10	17	3	4
11	2	E	61314	.	N2	Water	0	61314	10	21	4	0
11	2	E	61314	.	N2	Water	0	61314	10	26	0	0
11	2	E	61314	.	N2	Water	0	61314	10	31	0	0
11	2	E	61314	.	N2	Water	0	61314	10	.	0	.
11	2	E	61314	.	N2	Water	0	61314	10	.	0	.
11	2	E	61314	.	N2	Water	0	61314	10	.	0	.
11	2	E	61314	.	N2	Water	0	61314	10	.	0	.
11	2	E	61314	.	N2	Water	0	61314	10	.	0	.
11	2	E	61314	.	N2	Water	0	61314	10	.	0	.
11	2	E	61314	.	N2	Water	0	61314	10	.	0	.
11	2	E	61314	.	N2	Water	0	61314	10	.	0	.
11	2	E	61314	.	N2	Water	0	61314	10	.	0	.
11	2	E	61314	.	N2	Water	0	61314	10	.	0	.
11	2	E	61314	.	N2	Water	0	61314	10	.	0	.
11	2	E	61314	.	N2	Water	0	61314	10	.	0	.
11	2	E	61314	.	N2	Water	0	61314	10	.	0	.
11	2	E	61314	.	N2	Water	0	61314	10	.	0	.
11	2	E	61314	.	N2	Water	0	61314	10	.	0	.
11	2	E	61314	.	N2	Water	0	61314	10	.	0	.
11	2	E	61314	.	N2	Water	0	61314	10	.	0	.
11	2	E	61314	.	N2	Water	0	61314	10	.	0	.
11	2	E	61314	.	N2	Water	0	61314	10	.	0	.
11	2	E	61314	.	N2	Water	0	61314	10	.	0	.
11	2	F	61314	.	N2	Water	0	61314	7	4	.	7
11	2	F	61314	.	N2	Water	0	61314	7	7	0	7
11	2	F	61314	.	N2	Water	0	61314	7	11	1	6
11	2	F	61314	.	N2	Water	0	61314	7	13	2	4
11	2	F	61314	.	N2	Water	0	61314	7	17	3	1
11	2	F	61314	.	N2	Water	0	61314	7	21	1	0
11	2	F	61314	.	N2	Water	0	61314	7	26	0	0
11	2	F	61314	.	N2	Water	0	61314	7	31	0	0
11	2	F	61314	.	N2	Water	0	61314	7	.	0	.
11	2	F	61314	.	N2	Water	0	61314	7	.	0	.
11	2	F	61314	.	N2	Water	0	61314	7	.	0	.
11	2	F	61314	.	N2	Water	0	61314	7	.	0	.
11	2	F	61314	.	N2	Water	0	61314	7	.	0	.
11	2	F	61314	.	N2	Water	0	61314	7	.	0	.
11	2	F	61314	.	N2	Water	0	61314	7	.	0	.
11	2	F	61314	.	N2	Water	0	61314	7	.	0	.
11	2	F	61314	.	N2	Water	0	61314	7	.	0	.
11	2	F	61314	.	N2	Water	0	61314	7	.	0	.
11	2	F	61314	.	N2	Water	0	61314	7	.	0	.
11	2	F	61314	.	N2	Water	0	61314	7	.	0	.
11	2	F	61314	.	N2	Water	0	61314	7	.	0	.
11	2	F	61314	.	N2	Water	0	61314	7	.	0	.
11	2	F	61314	.	N2	Water	0	61314	7	.	0	.
11	2	F	61314	.	N2	Water	0	61314	7	.	0	.
11	2	F	61314	.	N2	Water	0	61314	7	.	0	.
11	2	F	61314	.	N2	Water	0	61314	7	.	0	.
11	2	F	61314	.	N2	Water	0	61314	7	.	0	.
11	2	F	61314	.	N2	Water	0	61314	7	.	0	.
11	2	G	61314	.	N2	Water	0	61314	8	4	.	8
11	2	G	61314	.	N2	Water	0	61314	8	7	1	7
11	2	G	61314	.	N2	Water	0	61314	8	11	1	6
11	2	G	61314	.	N2	Water	0	61314	8	13	2	4
11	2	G	61314	.	N2	Water	0	61314	8	17	2	2
11	2	G	61314	.	N2	Water	0	61314	8	21	2	0
11	2	G	61314	.	N2	Water	0	61314	8	26	0	0
11	2	G	61314	.	N2	Water	0	61314	8	31	0	0
11	2	G	61314	.	N2	Water	0	61314	8	.	0	.
11	2	G	61314	.	N2	Water	0	61314	8	.	0	.
11	2	G	61314	.	N2	Water	0	61314	8	.	0	.
11	2	G	61314	.	N2	Water	0	61314	8	.	0	.
11	2	G	61314	.	N2	Water	0	61314	8	.	0	.
11	2	G	61314	.	N2	Water	0	61314	8	.	0	.
11	2	G	61314	.	N2	Water	0	61314	8	.	0	.
11	2	G	61314	.	N2	Water	0	61314	8	.	0	.
11	2	G	61314	.	N2	Water	0	61314	8	.	0	.
11	2	G	61314	.	N2	Water	0	61314	8	.	0	.
11	2	G	61314	.	N2	Water	0	61314	8	.	0	.
11	2	G	61314	.	N2	Water	0	61314	8	.	0	.
11	2	G	61314	.	N2	Water	0	61314	8	.	0	.
11	2	G	61314	.	N2	Water	0	61314	8	.	0	.
11	2	G	61314	.	N2	Water	0	61314	8	.	0	.
11	2	G	61314	.	N2	Water	0	61314	8	.	0	.
11	2	G	61314	.	N2	Water	0	61314	8	.	0	.
11	2	G	61314	.	N2	Water	0	61314	8	.	0	.
11	2	G	61314	.	N2	Water	0	61314	8	.	0	.
11	2	G	61314	.	N2	Water	0	61314	8	.	0	.
11	2	H	61314	.	N2	Water	0	61314	6	4	.	6
11	2	H	61314	.	N2	Water	0	61314	6	7	0	6
11	2	H	61314	.	N2	Water	0	61314	6	11	0	6
11	2	H	61314	.	N2	Water	0	61314	6	13	0	6
11	2	H	61314	.	N2	Water	0	61314	6	17	2	4
11	2	H	61314	.	N2	Water	0	61314	6	21	4	0
11	2	H	61314	.	N2	Water	0	61314	6	26	0	0
11	2	H	61314	.	N2	Water	0	61314	6	31	0	0
11	2	H	61314	.	N2	Water	0	61314	6	.	0	.
11	2	H	61314	.	N2	Water	0	61314	6	.	0	.
11	2	H	61314	.	N2	Water	0	61314	6	.	0	.
11	2	H	61314	.	N2	Water	0	61314	6	.	0	.
11	2	H	61314	.	N2	Water	0	61314	6	.	0	.
11	2	H	61314	.	N2	Water	0	61314	6	.	0	.
11	2	H	61314	.	N2	Water	0	61314	6	.	0	.
11	2	H	61314	.	N2	Water	0	61314	6	.	0	.
11	2	H	61314	.	N2	Water	0	61314	6	.	0	.
11	2	H	61314	.	N2	Water	0	61314	6	.	0	.
11	2	H	61314	.	N2	Water	0	61314	6	.	0	.
11	2	H	61314	.	N2	Water	0	61314	6	.	0	.
11	2	H	61314	.	N2	Water	0	61314	6	.	0	.
11	2	H	61314	.	N2	Water	0	61314	6	.	0	.
11	2	H	61314	.	N2	Water	0	61314	6	.	0	.
11	2	H	61314	.	N2	Water	0	61314	6	.	0	.
11	2	H	61314	.	N2	Water	0	61314	6	.	0	.
11	2	H	61314	.	N2	Water	0	61314	6	.	0	.
11	2	H	61314	.	N2	Water	0	61314	6	.	0	.
11	2	H	61314	.	N2	Water	0	61314	6	.	0	.
11	3	A	61314	.	VV130	Water	0	61314	8	4	.	8
11	3	A	61314	.	VV130	Water	0	61314	8	7	1	7
11	3	A	61314	.	VV130	Water	0	61314	8	11	0	7
11	3	A	61314	.	VV130	Water	0	61314	8	13	0	7
11	3	A	61314	.	VV130	Water	0	61314	8	17	1	6
11	3	A	61314	.	VV130	Water	0	61314	8	21	2	4
11	3	A	61314	.	VV130	Water	0	61314	8	26	3	1
11	3	A	61314	.	VV130	Water	0	61314	8	31	0	1
11	3	A	61314	.	VV130	Water	0	61314	8	.	1	.
11	3	A	61314	.	VV130	Water	0	61314	8	.	0	.
11	3	A	61314	.	VV130	Water	0	61314	8	.	0	.
11	3	A	61314	.	VV130	Water	0	61314	8	.	0	.
11	3	A	61314	.	VV130	Water	0	61314	8	.	0	.
11	3	A	61314	.	VV130	Water	0	61314	8	.	0	.
11	3	A	61314	.	VV130	Water	0	61314	8	.	0	.
11	3	A	61314	.	VV130	Water	0	61314	8	.	0	.
11	3	A	61314	.	VV130	Water	0	61314	8	.	0	.
11	3	A	61314	.	VV130	Water	0	61314	8	.	0	.
